label,prediction,ec3
0,4.5553782e-07,3
0,2.9575488e-06,2
0,1.4259424e-06,2
0,1.0291865e-07,2
0,1.0117338e-07,2
0,1.3301145e-07,3
0,3.857374e-08,2
0,4.639019e-06,2
0,3.271938e-08,2
0,2.188879e-06,1
0,3.2929188e-07,3
0,6.18975e-08,2
0,3.0080457e-07,3
0,5.4038364e-06,2
0,5.9193997e-07,2
0,4.3017184e-08,3
0,3.5474574e-08,2
0,1.1936723e-07,2
0,1.304954e-07,2
0,2.045788e-05,2
0,2.5277925e-06,1
0,2.2092445e-06,2
0,0.00024958374,2
0,1.0643322e-07,2
0,2.2148276e-07,3
0,1.8653418e-05,1
0,9.047636e-06,2
0,4.2189708e-07,2
0,6.6330194e-06,1
0,1.163512e-06,2
0,9.656444e-08,2
0,8.2174346e-08,2
0,4.5442366e-06,2
0,7.770345e-06,1
0,1.3361752e-07,2
0,1.8088034e-06,2
0,1.1547438e-06,2
0,1.0171205e-07,2
0,7.751405e-08,2
0,1.3665542e-06,1
0,4.5457438e-07,3
0,4.3113452e-08,2
0,2.5280764e-07,3
0,2.0892126e-05,1
0,8.9815e-07,3
0,3.9690935e-06,2
0,0.00024195608,1
0,8.76154e-08,2
0,8.275347e-08,2
0,1.4259424e-06,2
0,1.2863477e-05,1
0,1.9088439e-07,3
0,7.880058e-07,1
0,4.7671932e-08,3
0,8.2078486e-08,2
0,1.5587734e-06,2
0,1.4575859e-05,1
0,1.6800006e-07,3
0,2.9760782e-08,2
0,5.4856713e-07,3
0,1.355043e-07,3
0,7.877819e-07,1
0,7.808505e-08,2
0,9.3328566e-08,2
0,3.4677935e-08,2
0,3.7145148e-06,2
0,1.1283951e-07,2
0,7.612405e-08,2
0,2.6964534e-08,3
0,9.927804e-08,2
0,4.1676796e-07,2
0,1.4123762e-05,1
0,3.2667413e-07,3
0,3.8600536e-08,2
0,0.00010571043,2
0,6.8479665e-08,2
0,9.4207955e-08,2
0,8.999337e-08,2
0,4.626807e-06,2
0,5.3581334e-06,2
0,6.596864e-08,3
0,2.748127e-07,3
0,1.0509773e-06,2
0,5.881109e-08,2
0,1.4835528e-07,3
0,2.5675356e-06,2
0,7.864692e-08,2
0,1.9498361e-06,1
0,9.78032e-08,2
0,5.2105925e-08,3
0,2.1840338e-08,2
0,1.8056238e-07,3
0,2.379683e-07,3
0,4.7889336e-07,3
0,1.23978325e-05,2
0,1.47287e-07,2
0,7.724558e-08,2
0,9.280556e-05,2
0,7.202647e-07,1
0,5.2200977e-07,3
0,2.0623736e-06,1
0,1.4604775e-06,2
0,4.7850717e-06,2
0,4.7309973e-07,1
0,1.6084581e-07,2
0,9.285892e-08,3
0,2.5809668e-06,1
0,4.5882534e-06,1
0,3.3974987e-07,3
0,3.6813006e-08,3
0,9.407155e-07,1
0,8.611142e-06,2
0,2.4560247e-08,3
0,3.1257605e-06,2
0,4.183044e-06,3
0,7.4759026e-07,1
0,4.1676796e-07,2
0,6.379154e-07,99
0,1.13921104e-07,3
0,9.3328566e-08,2
0,3.6666736e-06,2
0,7.923518e-08,2
0,2.8331153e-06,2
0,1.5663717e-07,2
0,9.291898e-08,2
0,3.5867693e-08,3
0,9.305487e-06,1
0,1.2812794e-07,2
0,4.5811967e-06,1
0,1.593118e-05,1
0,8.560932e-06,2
0,7.1675245e-08,2
0,3.916856e-08,2
0,1.2466192e-07,3
0,0.00048541464,1
0,4.1676796e-07,2
0,5.0863665e-08,3
0,6.348101e-08,3
0,5.622646e-08,2
0,6.8580175e-07,3
0,8.258913e-06,1
0,7.7990244e-08,3
0,1.065373e-05,1
0,5.0863665e-08,3
0,3.4228066e-08,2
0,1.4250846e-06,2
0,4.864228e-06,2
0,1.3465603e-06,1
0,4.304189e-08,3
0,3.0054824e-07,3
0,0.0011583815,2
0,8.6684605e-07,3
0,8.38856e-08,2
0,4.1650765e-05,2
0,5.326391e-07,3
0,3.968242e-05,2
0,5.0707895e-06,2
0,8.302673e-07,3
0,2.1049694e-07,3
0,4.013604e-05,1
0,8.781918e-08,2
0,2.1214456e-08,3
0,3.5399366e-06,2
0,8.053025e-08,3
0,1.1820207e-06,2
0,5.190826e-06,2
0,1.4655716e-06,2
0,3.5067306e-08,3
0,2.1392029e-07,3
0,0.013407253,1
0,5.8145156e-07,1
0,8.5759986e-08,3
0,3.8989115e-06,1
0,1.7211615e-07,3
0,8.202151e-08,3
0,4.983594e-08,2
0,1.0259115e-07,2
0,2.6754546e-07,3
0,8.611142e-06,2
0,8.808792e-08,2
0,4.5530675e-07,3
0,8.8387665e-08,2
0,1.2087449e-08,2
0,3.7327322e-06,1
0,5.50459e-07,3
0,7.7714253e-07,3
0,8.309666e-06,1
0,6.4136893e-06,1
0,8.621963e-06,2
0,1.3522443e-07,3
0,3.620727e-05,2
0,1.9900043e-08,2
0,7.769493e-08,2
0,2.365179e-05,1
0,5.697275e-07,2
0,7.918608e-08,2
0,5.058064e-07,2
0,1.2919165e-06,1
0,4.59597e-06,2
0,1.1135172e-05,1
0,1.7309721e-06,2
0,2.362311e-06,2
0,5.8805707e-08,2
0,2.2577082e-07,3
0,5.431934e-06,2
0,9.056608e-08,2
0,4.277397e-06,3
0,5.5400017e-07,3
0,2.4912194e-06,2
0,1.050613e-07,3
0,2.882248e-08,2
0,6.2918794e-08,2
0,7.9241585e-07,3
0,8.667055e-07,1
0,9.243763e-08,2
0,8.8220425e-08,2
0,9.0823204e-07,1
0,6.188074e-08,2
0,1.9483307e-06,2
0,1.8366835e-06,1
0,1.5073546e-08,2
0,2.2081014e-08,2
0,2.445968e-06,2
0,3.950491e-06,1
0,3.014584e-06,2
0,3.5469043e-06,1
0,1.6296764e-07,2
0,1.6898457e-06,3
0,3.8695257e-06,2
0,9.3608996e-08,2
0,1.2612057e-05,2
0,1.6129327e-07,3
0,1.0939333e-05,2
0,2.1739204e-07,3
0,2.016646e-06,2
0,1.6482656e-07,3
0,7.733256e-08,3
0,5.0863665e-08,3
0,7.126587e-08,2
0,2.1918959e-08,2
0,2.7662672e-06,1
0,5.721041e-07,1
0,1.3815661e-06,2
0,1.1141179e-07,2
0,8.14533e-06,99
0,9.539739e-08,3
0,3.9690935e-06,2
0,1.7087903e-06,2
0,4.843655e-05,2
0,0.00042709731,2
0,2.9885694e-08,2
0,4.508154e-07,1
0,1.4683177e-06,2
0,1.446465e-07,3
0,3.9133987e-08,3
0,1.5162176e-07,3
0,9.117997e-09,2
0,1.5079202e-07,3
0,1.1231541e-05,1
0,1.8013739e-07,3
0,8.133992e-08,2
0,1.1879442e-07,2
0,2.3338157e-07,3
0,6.032312e-08,2
0,1.01946675e-07,2
0,9.078102e-06,1
0,1.4053647e-07,3
0,2.2076851e-07,3
0,3.3710978e-07,3
0,1.7913588e-07,2
0,1.3463047e-05,1
0,1.0727207e-07,3
0,1.98934e-06,1
0,0.013285021,2
0,1.9216895e-06,1
0,9.003422e-08,2
0,5.1697407e-06,2
0,0.00094146666,2
0,4.712854e-06,2
0,1.4217181e-06,2
0,3.6379763e-06,1
0,1.3421142e-06,1
0,5.180136e-07,2
0,1.0534804e-07,2
0,4.147749e-06,2
0,2.7615386e-06,2
0,1.128838e-06,1
0,5.8805707e-08,2
0,7.9145764e-08,2
0,5.1806733e-06,2
0,7.3342295e-07,2
0,1.1516794e-07,3
0,7.93654e-06,2
0,8.6135856e-07,3
0,1.1403121e-07,2
0,4.121992e-06,1
0,1.8456065e-08,2
0,9.667187e-06,1
0,5.1863804e-05,1
0,1.46070415e-05,1
0,4.5647585e-08,2
0,2.9011053e-08,2
0,8.542726e-08,3
0,4.2905416e-08,3
0,5.576721e-08,3
0,1.0064953e-06,2
0,3.2177504e-06,2
0,5.8679433e-07,2
0,3.880158e-07,3
0,9.1539107e-07,2
0,8.7831246e-08,2
0,2.6278113e-07,3
0,9.291898e-08,2
0,2.8385108e-07,2
0,0.0010409703,2
0,1.1618041e-07,3
0,1.1884355e-05,2
0,0.00395037,1
0,2.455664e-08,2
0,4.939264e-06,2
0,9.963542e-08,2
0,1.6156454e-06,2
0,1.2163694e-07,2
0,1.1902676e-07,2
0,6.230793e-08,1
0,1.6158474e-07,3
0,1.4804252e-07,3
0,3.7623635e-05,1
0,6.8475225e-07,2
0,3.589315e-08,3
0,1.2611204e-07,2
0,2.9030011e-06,1
0,2.6120453e-05,2
0,2.561441e-07,3
0,2.621468e-07,1
0,5.367301e-07,3
0,4.3605485e-07,3
0,1.9329583e-08,2
0,3.9027323e-06,2
0,3.3513835e-08,2
0,2.3041256e-08,2
0,6.921159e-06,2
0,2.6986486e-06,2
0,2.3210265e-07,3
0,2.9954695e-06,2
0,1.8821463e-06,1
0,3.3572903e-06,1
0,8.086763e-07,1
0,9.910643e-08,3
0,8.69203e-08,2
0,2.344333e-08,2
0,2.6200656e-08,2
0,3.2929188e-07,3
0,2.6877498e-08,2
0,1.6243357e-07,3
0,4.59597e-06,2
0,3.1235237e-07,3
0,2.2148276e-07,3
0,8.38776e-08,2
0,3.271726e-08,3
0,1.1612779e-05,2
0,8.0956903e-07,99
0,4.511867e-05,2
0,2.7565602e-06,1
0,8.3889596e-08,2
0,1.13565086e-07,2
0,8.128523e-07,2
0,1.2812272e-06,3
0,5.358706e-06,2
0,8.4572446e-07,1
0,3.0363518e-07,3
0,9.221329e-08,2
0,3.119986e-08,2
0,9.18212e-08,2
0,5.9902675e-08,2
0,1.5438077e-07,3
0,9.8364076e-08,2
0,2.372586e-06,2
0,1.7531203e-08,2
0,5.0372442e-08,3
0,5.4112106e-06,2
0,3.894649e-06,3
0,2.2803086e-05,1
0,8.8387665e-08,2
0,7.74446e-08,3
0,4.4174917e-06,2
0,1.9060934e-07,3
0,8.390976e-08,2
0,8.4572446e-07,1
0,5.006559e-06,2
0,5.0692565e-06,2
0,5.070514e-06,2
0,8.332191e-08,2
0,1.6683931e-06,1
0,5.4856713e-07,3
0,3.2161957e-08,2
0,2.0648454e-06,1
0,9.216868e-07,2
0,3.455348e-08,3
0,1.4259424e-06,2
0,5.260608e-07,1
0,5.695825e-06,2
0,1.22549e-07,3
0,5.471648e-07,1
0,7.111425e-06,2
0,8.343879e-08,3
0,1.2949448e-06,2
0,1.1504225e-07,3
0,5.477146e-08,3
0,0.17447588,2
0,8.15232e-08,2
0,8.792398e-07,3
0,2.4695023e-06,1
0,3.01509e-08,3
0,7.3073025e-08,2
0,1.579077e-07,3
0,8.949832e-08,3
0,1.2331654e-07,3
0,2.8360589e-08,2
0,2.0045316e-06,1
0,1.5478102e-07,3
0,6.387062e-08,2
0,9.081436e-06,2
0,1.9216895e-06,1
0,5.1617653e-06,2
0,0.00033432414,2
0,1.0064953e-06,2
0,1.1338751e-07,3
0,3.016655e-05,2
0,9.0339384e-08,3
0,4.022611e-06,2
0,4.3930223e-07,99
0,6.439588e-08,2
0,2.6977298e-07,1
0,6.494961e-08,2
0,7.247979e-06,2
0,9.6614365e-08,2
0,1.0117338e-07,2
0,1.1335009e-07,2
0,2.5406837e-06,2
0,4.5499465e-07,2
0,7.703592e-08,3
0,2.547001e-06,2
0,8.670795e-06,2
0,5.0863665e-08,3
0,1.4739618e-07,3
0,1.5832254e-07,2
0,4.796722e-07,3
0,3.3912945e-06,1
0,1.7556723e-06,2
0,9.33594e-06,2
0,1.7260155e-07,3
0,1.0268061e-07,3
0,7.012809e-08,2
0,4.1783487e-08,2
0,1.5817827e-07,3
0,5.5840328e-08,2
0,1.28024e-07,3
0,2.4295053e-07,3
0,9.093083e-06,1
0,2.8594965e-08,3
0,8.514545e-06,1
0,8.374012e-08,2
0,1.258162e-06,1
0,1.6014405e-06,1
0,2.1827775e-06,2
0,2.3801117e-07,3
0,1.3263752e-07,3
0,1.5960659e-07,3
0,1.9436426e-08,2
0,5.1348643e-06,2
0,1.4134078e-07,2
0,9.651988e-08,2
0,5.9902675e-08,2
0,2.1221243e-07,1
0,1.4217181e-06,2
0,7.855733e-06,2
0,9.423167e-08,2
0,8.2263006e-07,1
0,1.5427847e-06,2
0,1.0621845e-07,3
0,0.000119159966,2
0,2.5406837e-06,2
0,2.2968695e-06,2
0,3.3801538e-07,3
0,1.3452264e-07,2
0,1.1257102e-07,2
0,7.308911e-07,2
0,1.6250145e-06,1
0,8.36986e-08,2
0,1.8264477e-06,3
0,6.58597e-07,3
0,1.4835528e-07,3
0,1.0940773e-05,2
0,1.0166361e-06,1
0,9.685792e-08,2
0,5.376451e-07,3
0,7.7320024e-08,2
0,1.6066323e-07,2
0,7.901967e-08,2
0,1.44519445e-08,2
0,6.104926e-07,3
0,3.558356e-06,1
0,2.629215e-07,3
0,2.542235e-06,2
0,5.9638523e-06,2
0,2.2167859e-08,2
0,0.00010697424,1
0,9.604275e-07,1
0,1.5898358e-07,3
0,1.2373798e-06,1
0,2.7802478e-06,2
0,7.100443e-08,2
0,5.721041e-07,1
0,1.0,1
0,7.3991293e-07,2
0,2.3584589e-07,3
0,7.8799324e-08,2
0,6.137811e-08,2
0,1.18918535e-07,3
0,4.371951e-06,2
0,6.585211e-08,2
0,0.00031741615,2
0,2.3121438e-06,2
0,1.9040145e-06,1
0,4.5601197e-08,3
0,1.7613285e-08,2
0,5.0599983e-08,3
0,1.2304905e-07,3
0,1.0328672e-05,3
0,6.064387e-06,1
0,6.1988004e-08,2
0,7.9907045e-07,1
0,2.0471036e-07,2
0,2.4936298e-06,1
0,3.7711754e-06,2
0,3.7040575e-08,2
0,6.40898e-08,2
0,5.6990135e-08,2
0,2.1004615e-07,3
0,5.6383383e-06,3
0,2.0258452e-07,3
0,2.7176595e-06,1
0,1.5023182e-06,2
0,5.0863665e-08,3
0,1.723997e-07,3
0,6.900031e-08,3
0,3.2025475e-06,2
0,1.0036925e-06,2
0,9.484494e-08,3
0,1.236142e-07,2
0,5.1703178e-06,2
0,1.3835835e-06,2
0,1.09693495e-07,2
0,1.1779133e-06,2
0,6.090417e-08,2
0,1.554618e-07,2
0,6.942049e-08,3
0,1.1454314e-07,2
0,5.86918e-07,3
0,3.9252402e-08,3
0,1.09693495e-07,2
0,9.980733e-06,1
0,4.0743425e-06,2
0,4.879998e-07,3
0,5.0692565e-06,2
0,4.5228515e-07,2
0,1.2317327e-07,3
0,1.1343943e-07,3
0,9.917034e-08,2
0,2.1622425e-07,3
0,1.442283e-07,2
0,1.3835835e-06,2
0,3.8543087e-05,1
0,5.4856713e-07,3
0,6.090417e-08,2
0,1.8706364e-06,3
0,1.1618041e-07,3
0,1.0349365e-07,2
0,7.4330714e-08,2
0,3.056741e-08,2
0,1.07595234e-07,2
0,9.87785e-07,2
0,2.3619265e-05,2
0,2.5084651e-05,2
0,4.2610642e-07,2
0,3.2790854e-08,2
0,2.3620453e-06,2
0,1.2987516e-06,1
0,1.8077775e-06,1
0,6.809959e-08,2
0,5.2325227e-08,3
0,1.9432537e-06,1
0,1.0333591e-06,1
0,1.9329583e-08,2
0,1.7426977e-07,3
0,2.8601455e-08,2
0,5.721041e-07,1
0,2.7716358e-06,2
0,3.4854762e-07,1
0,2.4302324e-08,2
0,8.527433e-06,1
0,9.700635e-07,1
0,2.772035e-06,2
0,9.3608996e-08,2
0,5.4856713e-07,3
0,2.1474289e-06,1
0,1.5943018e-05,2
0,7.436807e-07,2
0,1.5889228e-08,2
0,3.7711754e-06,2
0,7.1375035e-07,1
0,9.428454e-08,2
0,8.704805e-08,2
0,4.414493e-06,2
0,8.508665e-07,1
0,9.4072746e-08,2
0,6.05098e-08,2
0,2.6732283e-07,3
0,1.6457585e-07,3
0,8.2848544e-08,2
0,8.202151e-08,3
0,8.6091205e-08,2
0,2.4866456e-06,99
0,7.8933635e-07,1
0,9.186488e-07,3
0,1.1781545e-07,2
0,4.9812803e-07,3
0,2.0250275e-06,2
0,1.2391109e-06,2
0,6.18975e-08,2
0,1.5073546e-08,2
0,1.8719586e-08,2
0,4.620416e-08,3
0,1.6595031e-05,2
0,1.2114285e-07,2
0,1.281922e-05,2
0,7.325351e-07,3
0,8.971641e-08,2
0,1.0100261e-05,1
0,6.7115074e-08,2
0,8.959961e-08,2
0,4.4586503e-08,2
0,5.2747646e-07,3
0,9.301419e-08,2
0,1.6788068e-08,2
0,4.7846285e-08,3
0,7.9976445e-08,2
0,2.8638224e-06,1
0,7.011143e-07,1
0,1.7986052e-07,3
0,2.1907423e-08,2
0,1.3823937e-06,1
0,5.477146e-08,3
0,5.4112106e-06,2
0,8.379477e-08,2
0,2.4488666e-06,2
0,3.631819e-08,3
0,4.5333245e-06,2
0,0.002929044,1
0,6.668404e-08,2
0,5.1243194e-07,3
0,2.6156301e-06,1
0,7.227044e-06,2
0,2.5438671e-06,1
0,7.333971e-08,2
0,7.330145e-07,1
0,1.1618041e-07,3
0,1.7394377e-08,2
0,9.027192e-06,2
0,9.205325e-07,2
0,1.1283951e-07,2
0,6.3070515e-06,1
0,4.15679e-06,2
0,1.3238517e-07,3
0,4.3605485e-07,3
0,9.368616e-08,2
0,1.07381396e-07,2
0,6.618984e-08,3
0,4.17664e-07,3
0,3.3049507e-06,2
0,7.458649e-08,2
0,1.3835835e-06,2
0,1.1767912e-07,3
0,1.4740137e-07,2
0,5.3650718e-05,1
0,3.7374768e-06,2
0,7.707825e-08,2
0,9.628562e-08,2
0,2.2384705e-07,3
0,2.9085961e-06,1
0,4.2059185e-08,3
0,0.0019341385,2
0,1.3683771e-07,3
0,3.2300547e-06,2
0,2.5193358e-06,1
0,1.1997286e-05,1
0,7.684602e-08,2
0,3.8695257e-06,2
0,0.00031445385,2
0,1.9984027e-08,2
0,5.122607e-06,1
0,8.592699e-08,2
0,1.5587734e-06,2
0,2.4433623e-08,2
0,7.3495e-08,2
0,1.3206289e-06,1
0,3.3801538e-07,3
0,3.200829e-08,2
0,5.721041e-07,1
0,8.301479e-08,2
0,6.4551006e-07,1
0,5.115314e-06,2
0,7.371946e-06,2
0,4.1676796e-07,2
0,5.056978e-06,2
0,1.6022409e-07,3
0,3.1075344e-06,2
0,5.257879e-07,3
0,5.4856713e-07,3
0,5.488138e-06,2
0,9.368616e-08,2
0,1.2491326e-07,3
0,3.58614e-08,3
0,5.2029353e-08,3
0,4.0658467e-08,3
0,5.129154e-08,3
0,5.55976e-08,2
0,4.479472e-06,2
0,8.87849e-08,3
0,8.460093e-07,3
0,1.3395029e-05,99
0,9.68292e-06,1
0,1.6534939e-07,2
0,2.6986486e-06,2
0,2.6883686e-06,1
0,0.00017040467,1
0,3.927449e-06,2
0,7.087445e-07,2
0,6.98996e-08,2
0,1.1474993e-05,2
0,6.875464e-08,3
0,2.2903221e-07,3
0,2.7565602e-06,1
0,1.5882629e-06,2
0,3.5727115e-07,3
0,2.904195e-05,2
0,3.6284273e-06,2
0,2.9072186e-07,2
0,1.081273e-06,1
0,2.8050424e-06,2
0,5.881109e-08,2
0,6.830239e-08,2
0,5.91883e-06,2
0,3.3434415e-07,3
0,2.9746408e-05,1
0,1.01934035e-07,3
0,1.449488e-06,1
0,2.0088393e-08,2
0,6.7237565e-08,2
0,5.0863665e-08,3
0,3.853558e-06,1
0,1.8215863e-07,3
0,2.7565602e-06,1
0,2.8531528e-07,2
0,1.2354738e-07,3
0,9.534209e-08,3
0,1.4217181e-06,2
0,9.755132e-08,2
0,1.4207501e-07,3
0,2.6946752e-06,2
0,1.389808e-07,3
0,4.171559e-06,2
0,5.066067e-06,2
0,1.1997244e-07,2
0,3.0044305e-07,1
0,3.4352986e-08,2
0,8.2307366e-08,2
0,3.7767359e-06,2
0,7.510928e-08,2
0,1.1488441e-06,1
0,3.5604252e-08,3
0,1.354666e-06,1
0,2.6144275e-07,1
0,6.6584704e-05,1
0,1.2388989e-07,2
0,8.8975796e-08,2
0,1.2763304e-07,3
0,3.441298e-05,2
0,5.1545744e-08,2
0,7.308911e-07,2
0,4.641731e-08,3
0,2.7420267e-08,2
0,1.19096946e-07,3
0,8.095202e-06,2
0,1.7426294e-06,1
0,8.6418817e-07,3
0,7.1229243e-07,2
0,3.2666715e-06,1
0,2.4321187e-06,99
0,6.912155e-07,1
0,1.538122e-06,2
0,5.437363e-08,3
0,4.59597e-06,2
0,3.3392343e-08,2
0,2.2675636e-06,1
0,8.69203e-08,2
0,2.8268428e-06,1
0,2.9780429e-06,1
0,8.472593e-08,2
0,7.970127e-08,3
0,6.142341e-06,1
0,5.9638523e-06,2
0,9.2870955e-08,2
0,1.4641113e-05,1
0,3.0002073e-05,2
0,9.375495e-07,1
0,1.173316e-05,1
0,1.1262427e-07,3
0,4.4863746e-08,3
0,1.647533e-07,3
0,1.8029083e-06,1
0,7.637884e-07,2
0,1.0744202e-05,1
0,4.9136165e-08,2
0,3.5549697e-08,3
0,1.1290778e-05,1
0,2.1795626e-07,3
0,0.0066418773,2
0,1.1030509e-07,3
0,6.784231e-07,3
0,1.1941603e-05,2
0,4.6146356e-06,1
0,1.6084581e-07,2
0,9.778081e-06,2
0,1.0655581e-05,2
0,1.2879845e-07,2
0,3.2016726e-07,3
0,6.643527e-07,2
0,5.317159e-07,1
0,7.970506e-07,3
0,0.35636985,2
0,2.3580885e-06,2
0,3.0363518e-07,3
0,6.912155e-07,1
0,2.29128e-06,3
0,1.1675136e-08,2
0,1.221497e-07,3
0,1.7238259e-06,2
0,2.3529667e-06,2
0,3.3636017e-08,2
0,4.5823356e-08,3
0,2.7556162e-08,3
0,1.3217372e-07,2
0,3.6739857e-07,3
0,6.866631e-08,2
0,1.7928424e-07,3
0,4.5817723e-07,3
0,6.135438e-06,2
0,7.1960436e-08,3
0,1.6832256e-07,2
0,5.0692565e-06,2
0,1.1641458e-06,2
0,1.4948918e-07,2
0,4.462204e-06,2
0,1.2992072e-07,3
0,6.353358e-08,2
0,2.1211463e-08,2
0,1.8084756e-06,1
0,1.3530943e-07,3
0,1.0636097e-07,3
0,9.551664e-08,2
0,8.4775945e-07,3
0,4.7324143e-08,2
0,3.4234056e-06,1
0,1.16644124e-07,3
0,8.971641e-08,2
0,8.8237584e-08,2
0,1.3308966e-06,1
0,8.2078486e-08,2
0,3.880158e-07,3
0,9.336916e-08,2
0,3.5756466e-07,3
0,2.6797748e-08,3
0,2.6986486e-06,2
0,8.129981e-07,1
0,0.00011267912,2
0,8.194739e-08,3
0,1.4664618e-05,2
0,2.1002963e-06,2
0,1.9609615e-08,2
0,6.5424814e-08,2
0,1.173316e-05,1
0,5.0863665e-08,3
0,1.7822229e-05,1
0,8.611142e-06,2
0,4.3166756e-06,1
0,8.1823595e-07,3
0,3.7216697e-08,3
0,5.367301e-07,3
0,2.5280764e-07,3
0,6.0418284e-07,3
0,1.0373095e-06,1
0,3.2217977e-06,1
0,1.517977e-07,3
0,2.8193153e-06,1
0,4.7302348e-07,2
0,9.103837e-08,2
0,8.611142e-06,2
0,2.5433164e-06,1
0,6.46682e-07,2
0,2.6986486e-06,2
0,1.2560987e-06,2
0,1.5715774e-07,3
0,1.4603403e-08,2
0,3.527156e-08,1
0,8.4572446e-07,1
0,6.187036e-08,2
0,5.819209e-06,1
0,1.6780774e-07,3
0,0.0038348294,2
0,3.1496068e-08,2
0,4.2022457e-08,3
0,9.109326e-08,2
0,7.55282e-06,1
0,1.6171241e-05,2
0,4.2599977e-06,1
0,4.96381e-07,99
0,0.019907482,2
0,8.119623e-08,3
0,1.1493725e-06,1
0,8.620557e-08,2
0,3.5406612e-07,99
0,1.8458004e-06,1
0,7.152175e-08,2
0,2.1067527e-07,1
0,7.323641e-08,2
0,1.4221014e-07,2
0,5.4353617e-08,3
0,9.078102e-06,1
0,9.997999e-08,2
0,5.278644e-07,3
0,4.49282e-06,1
0,2.3533773e-06,99
0,8.7597016e-08,2
0,5.0600074e-06,2
0,6.6153945e-05,3
0,1.2812694e-05,1
0,1.0835047e-06,1
0,1.305348e-05,2
0,9.0410744e-08,2
0,2.1182058e-07,3
0,2.7326345e-07,3
0,5.1238253e-08,2
0,6.094316e-07,1
0,5.2615462e-08,2
0,1.1807753e-07,2
0,4.5014876e-06,1
0,3.5516145e-08,3
0,1.8006913e-08,2
0,8.0576044e-08,2
0,6.0341414e-08,2
0,1.8277115e-07,3
0,2.1739204e-07,3
0,7.155933e-07,2
0,2.079001e-08,2
0,0.00017040467,1
0,1.3978327e-07,3
0,1.0,1
0,4.7503067e-06,2
0,9.3608996e-08,2
0,1.1819656e-06,2
0,2.2715649e-07,3
0,1.0969752e-06,3
0,7.255624e-08,2
0,1.3750514e-07,3
0,2.4598595e-08,2
0,7.360021e-08,3
0,7.493099e-08,2
0,2.6797748e-08,3
0,5.697275e-07,2
0,1.466771e-07,2
0,5.1125603e-08,3
0,3.3178015e-08,3
0,4.724027e-08,2
0,1.3994426e-07,3
0,3.0968968e-07,3
0,9.098022e-08,2
0,2.8505006e-08,2
0,2.457328e-07,3
0,5.201725e-08,2
0,1.7933116e-05,2
0,5.0863665e-08,3
0,2.1602298e-06,3
0,1.3607486e-07,3
0,6.18975e-08,2
0,7.7566256e-08,2
0,8.206079e-08,2
0,2.1739204e-07,3
0,8.919362e-08,2
0,1.2598032e-06,2
0,5.9221946e-08,3
0,3.1083793e-08,3
0,3.5468772e-06,2
0,5.2992025e-08,3
0,4.63255e-08,3
0,1.0223837e-07,2
0,6.96926e-08,2
0,3.4305906e-08,2
0,5.0468806e-08,2
0,6.868464e-08,3
0,3.303165e-08,2
0,4.835777e-08,2
0,3.191855e-08,2
0,9.539181e-07,2
0,2.980708e-08,2
0,6.232208e-08,2
0,8.7575636e-08,2
0,9.652191e-08,2
0,1.1022516e-07,2
0,1.4259424e-06,2
0,2.7716358e-06,2
0,6.8354524e-08,2
0,3.469434e-08,3
0,3.114742e-08,2
0,3.7091133e-06,2
0,9.283035e-06,1
0,3.7377895e-08,2
0,7.727446e-06,2
0,0.29620436,2
0,6.011568e-08,3
0,2.7435574e-06,1
0,9.2548596e-08,2
0,3.8871235e-08,3
0,8.8513524e-08,3
0,7.707825e-08,2
0,4.942868e-05,1
0,1.3750514e-07,3
0,3.2016726e-07,3
0,5.9902675e-08,2
0,1.5232105e-07,3
0,5.2673494e-07,3
0,2.0177644e-07,3
0,3.1577486e-07,3
0,1.2608955e-07,3
0,9.243909e-07,3
0,4.856955e-08,2
0,9.792081e-08,3
0,8.684165e-07,3
0,1.3530943e-07,3
0,3.3118035e-06,1
0,4.895889e-07,3
0,5.4856713e-07,3
0,3.6345327e-06,2
0,9.968187e-07,99
0,1.4123762e-05,1
0,1.44573e-06,2
0,3.820952e-08,2
0,1.3393124e-07,3
0,3.1405722e-08,2
0,1.263669e-07,2
0,5.5400017e-07,3
0,1.6198155e-07,3
0,1.9040145e-06,1
0,2.3706382e-07,3
0,1.1174501e-06,1
0,1.0166361e-06,1
0,4.470265e-07,1
0,4.552781e-07,2
0,3.6944168e-06,1
0,2.1198566e-07,3
0,7.91173e-07,3
0,7.308911e-07,2
0,5.0336234e-07,99
0,3.5492256e-05,2
0,5.5938084e-08,3
0,9.45599e-08,3
0,7.703592e-08,3
0,2.8997055e-08,2
0,1.2309285e-05,2
0,7.493099e-08,2
0,6.2496106e-08,3
0,3.3941404e-07,3
0,1.281348e-07,3
0,8.069985e-08,2
0,4.2257398e-08,3
0,5.684836e-06,2
0,1.030422e-07,2
0,4.5509182e-08,2
0,6.002059e-08,2
0,3.3709174e-08,3
0,3.1485133e-08,3
0,4.814848e-08,2
0,5.742623e-06,2
0,5.0863665e-08,3
0,0.0007461239,2
0,9.402285e-07,1
0,7.011605e-08,2
0,0.000120783276,2
0,1.7008807e-07,3
0,4.2452012e-07,3
0,1.788701e-07,3
0,3.292821e-05,1
0,1.1550991e-05,2
0,8.447711e-08,2
0,1.0371947e-08,2
0,2.6974828e-06,1
0,3.9569845e-06,2
0,6.1278774e-06,1
0,3.0907185e-07,3
0,2.4134679e-06,2
0,2.7565602e-06,1
